order_id,product_id,add_to_cart_order,reordered
1264,18104,4,0
1264,29309,5,0
1264,24852,6,0
1264,37436,7,0
1264,47940,8,0
1265,31268,1,0
1265,26586,2,0
1265,47006,3,0
1265,48192,4,0
1265,18439,5,0
1265,3808,6,0
1265,7079,7,0
1265,41771,8,0
1265,12679,9,0
1265,16953,10,0
1265,29487,11,0
1265,33846,12,0
1265,2962,13,0
1265,29088,14,0
1265,42511,15,0
1265,23013,16,0
1266,29564,1,0
1266,43183,2,1
1266,14947,3,1
1266,28842,4,1
1266,11361,5,1
1266,5449,6,1
1266,23375,7,0
1266,47382,8,0
1266,127,9,0
1266,26030,10,1
1266,1529,11,1
1267,49235,1,1
1267,14127,2,0
1267,18035,3,0
1267,33198,4,1
1267,26620,5,1
1268,11520,1,1
1268,4232,2,1
1268,5785,3,1
1268,40363,4,1
1268,21903,5,1
1268,22935,6,1
1268,22663,7,0
1268,1234,8,1
1268,27241,9,1
1268,25513,10,1
1268,8929,11,0
1268,33198,12,1
1268,1063,13,1
1268,46720,14,0
1268,27156,15,1
1268,48058,16,0
1268,43122,17,1
1268,19057,18,0
1268,38456,19,1
1268,32689,20,1
1268,3599,21,1
1268,39549,22,1
1268,28607,23,0
1268,43768,24,1
1268,24184,25,1
1268,3896,26,0
1268,17706,27,1
1268,48848,28,0
1268,39619,29,1
1268,25133,30,1
1268,41720,31,0
1268,33731,32,0
1268,23484,33,0
1269,27117,1,0
1269,13913,2,1
1269,38948,3,1
1269,46822,4,1
1269,17487,5,1
1269,48058,6,1
1269,42612,7,1
1269,45599,8,1
1269,49235,9,1
1269,23576,10,1
1269,27086,11,1
1269,13241,12,0
1269,15981,13,1
1269,10070,14,1
1269,44327,15,1
1269,43136,16,0
1269,22648,17,0
1269,32608,18,0
1269,18627,19,0
1269,11143,20,1
1270,5782,1,0
1270,39250,2,1
1270,37250,3,1
1270,48616,4,0
1270,4713,5,0
1270,30110,6,1
1270,37489,7,0
1271,39928,1,1
1271,20734,2,1
1271,27966,3,1
1271,46969,4,1
1271,15290,5,1
1271,24184,6,1
1271,28465,7,1
1271,24799,8,1
1271,14870,9,1
1271,21137,10,1
1271,10246,11,1
1271,21903,12,1
1271,432,13,1
1271,47626,14,1
1271,10163,15,1
1271,3957,16,1
1271,24852,17,1
1272,26209,1,1
1272,18465,2,1
1272,35851,3,1
1272,35163,4,1
1272,43789,5,0
1272,17461,6,1
1272,2180,7,1
1272,38273,8,0
1272,47626,9,1
1272,27521,10,1
1273,45570,1,1
1273,7963,2,1
1273,13176,3,0
1273,23054,4,0
1273,25105,5,0
1273,39180,6,0
1274,21903,1,1
1274,47209,2,1
1276,34458,1,0
1276,11937,2,1
1276,38293,3,0
1276,13198,4,1
1276,21903,5,1
1276,5194,6,1
1276,18471,7,1
1276,25087,8,0
1276,35939,9,0
1276,8277,10,0
1276,18370,11,1
1276,5677,12,0
1276,14027,13,0
1277,41722,1,0
1277,25550,2,1
1277,13926,3,0
1277,25986,4,1
1277,196,5,1
1277,30387,6,1
1277,25279,7,1
1277,7295,8,0
1277,40080,9,0
1278,48733,1,1
1278,42475,2,0
1278,10473,3,0
1278,31846,4,0
1278,37078,5,1
1279,37646,1,1
1279,38383,2,0
1279,40174,3,1
1279,21137,4,1
1279,25640,5,0
1279,11250,6,0
1279,9595,7,1
1279,27277,8,0
1279,43512,9,0
1279,20957,10,0
1279,11512,11,1
1279,46886,12,1
1279,31215,13,1
1281,21573,1,1
1282,48094,1,0
1282,7021,2,0
1282,40055,3,0
1282,24852,4,0
1282,30489,5,0
1282,32403,6,0
1282,13780,7,0
1282,38266,8,0
1282,40529,9,0
1282,47500,10,0
1282,16797,11,0
1282,8670,12,0
1283,5479,1,1
1283,24964,2,1
1283,48073,3,1
1283,21137,4,1
1283,28199,5,1
1283,34658,6,1
1283,18902,7,0
1283,5876,8,0
1283,42016,9,0
1283,16830,10,0
1283,12409,11,0
1283,43352,12,0
1283,18159,13,0
1283,41694,14,0
1283,41757,15,0
1284,20144,1,1
1284,28985,2,1
1284,38739,3,1
1284,20693,4,1
1284,26728,5,1
1284,6571,6,1
1284,35140,7,1
1285,18531,1,1
1285,17948,2,1
1285,40174,3,1
1285,27695,4,0
1285,43210,5,1
1285,34358,6,1
1285,27171,7,0
1285,47601,8,0
1286,11030,1,0
1286,39450,2,0
1286,3151,3,0
1286,25758,4,0
1286,23304,5,0
1286,35217,6,0
1286,8721,7,0
1286,4799,8,0
1286,32734,9,1
1286,45,10,1
1286,19154,11,0
1286,48094,12,1
1286,18880,13,1
1286,24964,14,1
1286,48745,15,0
1286,46979,16,0
1286,46505,17,0
1286,34969,18,0
1286,32537,19,1
1286,7131,20,0
1286,27845,21,0
1286,43789,22,0
1286,5450,23,0
1286,45191,24,0
1286,25890,25,0
1287,47766,1,1
1287,26604,2,1
1287,3892,3,1
1287,18435,4,1
1287,34969,5,1
1287,49683,6,1
1287,5025,7,1
1287,44142,8,1
1287,5818,9,1
1287,15872,10,1
1287,34358,11,0
1287,8193,12,1
1287,16349,13,0
1287,33081,14,1
1287,16759,15,1
1287,24184,16,1
1287,21938,17,1
1287,47626,18,1
1287,7969,19,1
1287,24852,20,1
1287,9076,21,1
1287,43967,22,0
1287,29553,23,1
1287,40862,24,0
1287,39408,25,0
1287,1108,26,1
1287,13049,27,0
1287,45104,28,0
1287,6244,29,1
1287,12916,30,1
1287,2091,31,1
1287,29345,32,0
1287,21513,33,0
1287,44697,34,0
1287,6550,35,1
1287,44539,36,0
1287,29229,37,1
1288,43961,1,1
1288,3481,2,0
1288,9076,3,0
1288,30489,4,1
1289,12087,1,1
1289,45134,2,0
1289,39993,3,0
1289,4161,4,1
1289,13133,5,1
1289,32133,6,1
1289,48205,7,1
1290,47766,1,1
1290,19204,2,1
1290,27315,3,1
1290,9808,4,1
1290,11020,5,1
1290,19548,6,1
1290,3699,7,1
1290,17326,8,1
1290,34126,9,1
1290,11440,10,1
1290,38504,11,1
1290,33989,12,0
1291,4724,1,1
1291,13535,2,0
1291,46473,3,1
1291,37687,4,1
1292,39180,1,1
1292,21137,2,1
1292,34969,3,0
1292,46206,4,0
1292,3464,5,0
1292,24964,6,1
1292,47209,7,1
1292,44661,8,0
1292,45,9,1
1292,34497,10,0
1292,42958,11,0
1293,27548,1,1
1293,47626,2,1
1293,38988,3,1
1293,23044,4,1
1293,3397,5,1
1293,26209,6,1
1293,13877,7,1
1293,5746,8,1
1293,35004,9,1
1293,32433,10,1
1293,24964,11,1
1293,24852,12,1
1293,15937,13,1
1293,22935,14,0
1293,45066,15,1
1293,9387,16,1
1293,11937,17,0
1293,40898,18,1
1293,24231,19,1
1294,45488,1,0
1294,21292,2,1
1295,28985,1,1
1295,30639,2,1
1295,21137,3,1
1295,46047,4,1
1295,39928,5,1
1295,20734,6,1
1295,4487,7,0
1295,19677,8,1
1295,25208,9,1
1295,35090,10,1
1295,46913,11,1
1295,9092,12,0
1295,23165,13,0
1296,24535,1,1
1296,15613,2,1
1296,41290,3,1
1296,25931,4,1
1296,14086,5,0
1296,9444,6,0
1296,18288,7,1
1296,15261,8,0
1296,39812,9,0
1296,43789,10,0
1297,24852,1,1
1297,7533,2,1
1297,30340,3,1
1297,47144,4,1
1297,15290,5,1
1297,40316,6,1
1297,23580,7,1
1298,1617,1,0
1298,11014,2,1
1298,31964,3,1
1298,47977,4,1
1298,3020,5,1
1298,28100,6,0
1299,24852,1,1
1299,21137,2,1
1299,43352,3,0
1299,43961,4,1
1299,4562,5,0
1299,26604,6,1
1299,18465,7,1
1299,27730,8,1
1299,32734,9,0
1299,42585,10,0
1299,43768,11,0
1299,24184,12,0
1300,33120,1,1
1300,12545,2,1
1300,1640,3,1
1300,33294,4,1
1300,6722,5,0
1300,43295,6,1
1300,4472,7,1
1300,28782,8,1
1300,14376,9,1
1300,30996,10,1
1301,15271,1,0
1301,46565,2,1
1301,48551,3,1
1301,16622,4,0
1302,18418,1,1
1302,41276,2,1
1302,5013,3,1
1302,32331,4,1
1302,35034,5,1
1302,4714,6,1
1302,44267,7,1
1303,48043,1,0
1303,39877,2,1
1303,45741,3,1
1303,12341,4,1
1303,26620,5,1
1303,13176,6,0
1303,21137,7,1
1303,44910,8,1
1303,5184,9,1
1303,34763,10,1
1303,18441,11,1
1305,8775,1,1
1305,45962,2,1
1305,23400,3,0
1305,22144,4,1
1305,27104,5,1
1305,12872,6,1
1305,22935,7,1
1305,35535,8,1
1305,21142,9,1
1305,26665,10,1
1305,15290,11,1
1305,17461,12,1
1306,24203,1,1
1306,44666,2,1
1306,10673,3,1
1306,35855,4,0
1306,877,5,1
1306,18025,6,0
1306,27683,7,0
1306,890,8,0
1306,25544,9,0
1306,10749,10,0
1306,31562,11,0
1306,1540,12,0
1306,25256,13,0
1306,16215,14,1
1306,46941,15,0
1306,5727,16,0
1306,10580,17,0
1306,5438,18,0
1306,29307,19,0
1306,16044,20,0
1306,9515,21,0
1307,21386,1,1
1308,5876,1,0
1308,17606,2,0
1308,14947,3,0
1308,35221,4,0
1308,42972,5,0
1308,27730,6,0
1308,31328,7,0
1308,44014,8,0
1308,3142,9,0
1308,10492,10,0
1308,31445,11,0
1308,15730,12,0
1308,15290,13,0
1308,49683,14,0
1308,30966,15,0
1308,20919,16,0
1308,41544,17,0
1308,31342,18,0
1309,43961,1,1
1309,22888,2,1
1309,17008,3,1
1309,49235,4,0
1309,31869,5,1
1310,48733,1,0
1310,46803,2,0
1310,49235,3,1
1311,24024,1,1
1311,26800,2,1
1312,34590,1,0
1312,5646,2,0
1312,311,3,1
1312,28476,4,1
1312,7923,5,0
1312,38984,6,0
1312,45309,7,0
1312,45082,8,0
1312,47766,9,1
1312,44359,10,1
1312,16570,11,0
1312,48785,12,1
1312,7647,13,1
1312,18880,14,0
1312,38593,15,0
1312,21938,16,1
1313,8021,1,1
1313,2086,2,0
1313,44414,3,1
1313,39275,4,1
1313,1422,5,1
1313,5380,6,1
1313,36865,7,1
1313,46979,8,0
1313,5578,9,0
1314,40278,1,0
1314,39174,2,0
1314,4952,3,1
1314,17530,4,1
1314,48453,5,1
1315,45946,1,1
1315,30450,2,1
1315,18761,3,0
1315,42944,4,0
1315,37388,5,0
1316,13176,1,1
1316,4793,2,1
1316,6489,3,1
1316,22035,4,1
1316,19816,5,1
1316,24841,6,1
1316,26790,7,0
1316,18471,8,1
1316,13829,9,1
1316,19508,10,1
1316,34430,11,1
1316,27156,12,1
1316,44533,13,0
1316,34282,14,0
1316,47209,15,1
1317,16262,1,0
1317,10126,2,0
1319,34213,1,1
1319,44297,2,1
1319,47717,3,1
1319,43122,4,1
1319,47209,5,1
1319,22281,6,0
1319,7521,7,1
1319,45767,8,1
1319,26790,9,1
1319,16797,10,1
1319,45066,11,1
1319,27454,12,1
1319,13740,13,0
1319,46107,14,1
1320,7314,1,1
1320,17638,2,1
1320,33572,3,1
1320,48301,4,1
1320,30967,5,1
1320,46049,6,1
1320,11023,7,1
1320,4920,8,1
1320,39121,9,1
1320,25796,10,0
1321,40396,1,1
1321,47209,2,1
1321,44229,3,0
1321,21137,4,1
1321,961,5,0
1321,15386,6,0
1321,25890,7,0
1321,39275,8,1
1321,45106,9,1
1321,10132,10,0
1321,33709,11,0
1321,1540,12,0
1321,40516,13,0
1321,46676,14,0
1322,15592,1,1
1322,429,2,1
1322,40386,3,1
1322,27920,4,1
1322,6252,5,1
1322,24622,6,1
1322,29487,7,1
1322,48364,8,1
1322,34487,9,1
1322,33613,10,1
1322,26209,11,1
1322,8424,12,1
1322,4210,13,1
1322,790,14,1
1322,26083,15,1
1322,11732,16,1
1322,21948,17,1
1323,1194,1,1
1323,43577,2,1
1323,46979,3,1
1323,12916,4,1
1323,37096,5,0
1323,26833,6,0
1324,21137,1,1
1324,39083,2,0
1324,43070,3,0
1324,28215,4,0
1324,39046,5,0
1326,19691,1,0
1326,4920,2,0
1326,25588,3,1
1326,8048,4,1
1326,30827,5,1
1326,46129,6,0
1326,33768,7,1
1326,21292,8,1
1326,19660,9,1
1326,17122,10,0
1326,9387,11,0
1326,37687,12,0
1327,46473,1,0
1327,40319,2,0
1327,16759,3,1
1327,41787,4,1
1327,24852,5,1
1327,13083,6,1
1327,44142,7,0
1327,26172,8,0
1327,1661,9,0
1327,15860,10,0
1327,35622,11,0
1327,3231,12,0
1327,32971,13,0
1327,31642,14,0
1328,24852,1,1
1328,47626,2,1
1328,47766,3,1
1328,5025,4,1
1328,46787,5,1
1328,13988,6,1
1328,26497,7,1
1328,19057,8,0
1328,24943,9,0
1329,31720,1,0
1330,20899,1,1
1330,16001,2,1
1330,19627,3,1
1330,25371,4,1
1330,34635,5,0
1330,38553,6,0
1330,33279,7,0
1330,40396,8,0
1330,141,9,0
1330,35105,10,0
1330,1970,11,0
1331,14766,1,0
1331,37552,2,0
1331,19677,3,0
1331,329,4,0
1331,40571,5,0
1332,12941,1,1
1332,47626,2,1
1332,48679,3,1
1332,3007,4,0
1332,9811,5,0
1332,21850,6,0
1333,36869,1,1
1333,9595,2,1
1333,13249,3,1
1333,7952,4,0
1333,20327,5,1
1333,22416,6,1
1333,40310,7,1
1333,36994,8,1
1333,1158,9,1
1333,25936,10,1
1333,31618,11,1
1333,21903,12,1
1333,21850,13,1
1333,23543,14,0
1333,29987,15,0
1333,29388,16,0
1333,1216,17,0
1334,33017,1,1
1334,47877,2,0
1334,16628,3,1
1334,20838,4,1
1334,20433,5,1
1334,44714,6,1
1334,47554,7,1
1334,47759,8,1
1334,42713,9,1
1336,17027,1,1
1337,49605,1,1
1337,42356,2,0
1337,32931,3,1
1337,39394,4,0
1338,40592,1,1
1338,20590,2,1
1338,47050,3,1
1338,25602,4,1
1338,35804,5,1
1338,13116,6,1
1338,28931,7,1
1338,22943,8,1
1338,10374,9,1
1339,9913,1,1
1339,43597,2,1
1340,30391,1,1
1340,2994,2,0
1340,33352,3,0
1340,45535,4,0
1340,8277,5,1
1340,40632,6,0
1340,37687,7,0
1341,45368,1,1
1341,14947,2,1
1341,5699,3,0
1341,13289,4,0
1341,40523,5,0
1341,20573,6,0
1341,10504,7,1
1343,32747,1,0
1343,47766,2,0
1343,35504,3,0
1343,32579,4,0
1343,4461,5,0
1343,46676,6,0
1343,12212,7,0
1343,1217,8,0
1343,42495,9,0
1343,30233,10,0
1343,13702,11,0
1343,23644,12,0
1343,5606,13,0
1344,43394,1,1
1344,25330,2,1
1344,24964,3,1
1344,36695,4,1
1344,39275,5,1
1344,6061,6,0
1344,8075,7,0
1345,39236,1,0
1345,36696,2,0
1345,7559,3,0
1345,18465,4,0
1345,12033,5,1
1345,16630,6,0
1345,11288,7,0
1346,1529,1,1
1346,21616,2,0
1346,8277,3,1
1346,28373,4,1
1346,17794,5,1
1346,12576,6,1
1346,44987,7,1
1346,32465,8,1
1346,16797,9,1
1346,14992,10,1
1346,22935,11,1
1346,8518,12,1
1346,5769,13,1
1347,13176,1,1
1347,36397,2,1
1347,39097,3,1
1347,47875,4,1
1347,42536,5,1
1347,16759,6,0
1347,5589,7,1
1348,6182,1,1
1348,5785,2,1
1348,39921,3,1
1348,44533,4,0
1348,42701,5,1
1348,22115,6,0
1348,15182,7,1
1348,36070,8,0
1348,13176,9,1
1348,8277,10,1
1349,32478,1,1
1349,13176,2,1
1349,12614,3,1
1349,10761,4,1
1349,21137,5,1
1349,43352,6,1
1349,18078,7,1
1349,36164,8,1
1349,21253,9,1
1349,23854,10,1
1349,6649,11,1
1349,39349,12,1
1349,5876,13,1
1349,9595,14,1
1351,7014,1,0
1351,27299,2,1
1351,23288,3,1
1351,26710,4,1
1351,48220,5,0
1351,15984,6,0
1351,45013,7,1
1351,33602,8,0
1351,17944,9,0
1351,37761,10,0
1351,23517,11,0
1352,46969,1,1
1352,21405,2,1
1352,19660,3,1
1353,7533,1,1
1353,264,2,1
1353,24852,3,1
1353,12672,4,1
1353,33129,5,1
1353,35221,6,1
1353,47766,7,1
1353,10151,8,1
1353,8228,9,0
1353,3431,10,0
1353,21376,11,1
1353,33745,12,1
1353,33351,13,1
1354,16020,1,0
1354,10388,2,0
1354,21011,3,0
1354,9510,4,0
1354,17794,5,0
1354,7156,6,0
1354,10911,7,0
1354,18296,8,0
1354,42629,9,0
1354,47966,10,0
1354,18339,11,0
1354,18634,12,0
1354,14147,13,0
1354,47284,14,0
1354,12339,15,0
1355,27307,1,1
1355,45064,2,1
1355,27845,3,1
1355,27360,4,1
1355,26043,5,1
1355,8204,6,1
1355,20955,7,1
1355,46453,8,1
1355,14168,9,1
1355,8815,10,1
1355,7600,11,1
1355,43611,12,1
1355,36046,13,1
1355,11568,14,1
1355,10761,15,1
1355,17303,16,1
1355,2692,17,1
1355,47098,18,1
1355,14159,19,1
1355,12508,20,1
1355,47672,21,1
1355,39719,22,1
1355,48205,23,1
1355,35042,24,0
1355,5456,25,1
1356,26456,1,0
1356,36619,2,0
1356,46065,3,0
1356,43768,4,0
1356,10749,5,0
1357,44479,1,0
1357,26165,2,1
1357,6979,3,1
1357,21137,4,1
1357,405,5,1
1357,28593,6,1
1357,5785,7,1
1357,46990,8,1
1357,46575,9,1
1358,29794,1,1
1359,8859,1,1
1359,10554,2,1
1359,38672,3,1
1359,23909,4,1
1359,14228,5,1
1359,45149,6,1
1359,28800,7,1
1359,6139,8,1
1359,1774,9,1
1360,44683,1,1
1360,45570,2,1
1360,39275,3,1
1360,18027,4,1
1360,46979,5,1
1360,13176,6,1
1360,32139,7,1
1360,29862,8,1
1361,22024,1,1
1361,39993,2,1
1361,35271,3,1
1361,12720,4,1
1361,31672,5,0
1361,40232,6,0
1361,12911,7,0
1361,48645,8,0
1361,24831,9,1
1361,8776,10,0
1362,47601,1,0
1362,24852,2,1
1363,28204,1,0
1363,13176,2,0
1363,16618,3,0
1363,39698,4,0
1363,44142,5,0
1363,34969,6,0
1363,11307,7,0
1363,3348,8,0
1363,26459,9,0
1363,46672,10,0
1363,46934,11,0
1364,11520,1,1
1364,13176,2,1
1364,38739,3,1
1364,30489,4,1
1364,47626,5,0
1364,21616,6,1
1364,42479,7,1
1364,4562,8,1
1364,48309,9,1
1364,27521,10,1
1364,45066,11,0
1364,49026,12,0
1364,24838,13,0
1364,17948,14,0
1365,14419,1,0
1366,24764,1,1
1366,24964,2,1
1366,46372,3,1
1366,8859,4,1
1366,38400,5,1
1366,30169,6,0
1366,17155,7,0
1366,25890,8,1
1366,39558,9,0
1366,32864,10,0
1366,2180,11,0
1366,26209,12,1
1366,19511,13,0
1366,47601,14,1
1366,13802,15,1
1366,16797,16,1
1366,47766,17,1
1366,49215,18,1
1366,2611,19,1
1366,14218,20,1
1366,24852,21,1
1367,27344,1,0
1367,3957,2,1
1368,22035,1,1
1368,43713,2,1
1368,10753,3,1
1368,42265,4,0
1368,45066,5,1
1368,46823,6,1
1368,3717,7,1
1369,24852,1,1
1369,1696,2,1
1369,33109,3,1
1369,23909,4,1
1369,33565,5,1
1369,23745,6,1
1369,30428,7,1
1369,47537,8,0
1369,10867,9,0
1369,22904,10,0
1370,42768,1,1
1370,16145,2,0
1370,23094,3,0
1370,44632,4,0
1370,39721,5,1
1370,34448,6,1
1370,45870,7,0
1370,18465,8,1
1370,5161,9,0
1370,39558,10,1
1370,24964,11,1
1370,23165,12,1
1370,42265,13,0
1370,36389,14,1
1370,9092,15,1
1371,44628,1,0
1371,40310,2,1
1371,5456,3,0
1371,7806,4,0
1371,46049,5,0
1371,3145,6,0
1371,44278,7,0
1371,24830,8,1
1371,30489,9,0
1371,42265,10,1
1371,45123,11,0
1371,44632,12,1
1371,8615,13,0
1371,38164,14,0
1371,37276,15,0
1372,651,1,1
1372,6184,2,1
1372,21195,3,1
1373,28204,1,1
1373,24852,2,1
1373,28199,3,1
1374,11075,1,0
1374,33791,2,0
1374,33094,3,0
1374,43352,4,0
1374,49325,5,0
1374,16357,6,0
1374,8555,7,0
1374,45149,8,0
1374,40362,9,0
1374,8670,10,0
1375,24852,1,1
1375,42756,2,0
1375,11520,3,1
1375,32134,4,1
1375,39984,5,1
1375,39475,6,1
1375,2078,7,1
1375,9032,8,1
1375,36922,9,1
1375,45,10,0
1375,16797,11,0
1375,7503,12,1
1375,25535,13,0
1375,37022,14,1
1375,4037,15,0
1376,27966,1,1
1376,5491,2,1
1376,24852,3,1
1376,45007,4,1
1376,12341,5,1
1376,33731,6,1
1376,37825,7,1
1376,30489,8,1
1376,21137,9,1
1376,31343,10,0
1376,18918,11,1
1376,8193,12,0
1376,48123,13,1
1376,40377,14,1
1377,44430,1,0
1377,21903,2,1
1378,30214,1,1
1379,39781,1,1
1379,34295,2,1
1379,18564,3,1
1379,45246,4,1
1379,13176,5,1
1379,42342,6,1
1379,39409,7,1
1379,7131,8,1
1379,13535,9,1
1379,17872,10,1
1379,33911,11,1
1379,33825,12,0
1379,43961,13,0
1379,38439,14,1
1379,9500,15,1
1379,48239,16,0
1379,311,17,0
1379,27695,18,0
1379,9825,19,0
1380,47766,1,1
1380,38028,2,1
1380,22935,3,1
1380,44290,4,1
1380,21295,5,1
1380,3192,6,1
1380,18879,7,1
1380,42342,8,1
1380,13944,9,1
1380,32655,10,1
1380,47875,11,1
1380,45104,12,1
1380,23233,13,1
1380,15290,14,1
1380,45224,15,1
1380,403,16,1
1380,46979,17,1
1380,44234,18,0
1380,40352,19,0
1380,34217,20,0
1380,10174,21,0
1381,33957,1,1
1381,28698,2,1
1381,45681,3,1
1381,40002,4,0
1382,36646,1,1
1382,41950,2,1
1382,27344,3,1
1382,19478,4,0
1382,28156,5,1
1382,4982,6,0
1382,30024,7,1
1382,13517,8,1
1382,19173,9,1
1382,33810,10,0
1382,39429,11,0
1382,19508,12,1
1382,3339,13,0
1382,2078,14,0
1382,43713,15,0
1382,16185,16,0
1382,26848,17,0
1383,12606,1,0
1383,26172,2,0
1383,38164,3,0
1383,46616,4,0
1383,19006,5,0
1383,17526,6,0
1383,40935,7,0
1383,40945,8,0
1384,19240,1,1
1384,43821,2,1
1384,20995,3,1
1384,23254,4,1
1384,47630,5,1
1384,43961,6,1
1385,3957,1,1
1385,21903,2,1
1385,11520,3,1
1385,27392,4,1
1385,33135,5,0
1385,24852,6,1
1385,15995,7,1
1385,24841,8,1
1385,2611,9,1
1385,24673,10,1
1385,43643,11,1
1385,35629,12,0
1385,45948,13,0
1385,33731,14,0
1386,21137,1,1
1386,11005,2,1
1386,41066,3,0
1386,16618,4,0
1386,48747,5,0
1386,6508,6,0
1386,13269,7,0
1386,18811,8,0
1387,47626,1,1
1387,11520,2,1
1387,17122,3,1
1387,28204,4,1
1387,49217,5,0
1387,36114,6,1
1387,4086,7,1
1387,42625,8,0
1387,49281,9,0
1387,4724,10,1
1387,4476,11,1
1387,11422,12,0
1387,39877,13,1
1387,5825,14,1
1387,18168,15,0
1387,24204,16,0
1387,40388,17,0
1387,42736,18,1
1387,39800,19,1
1388,35004,1,0
1388,14493,2,0
1388,19057,3,0
1388,28427,4,0
1388,27288,5,0
1388,2390,6,0
1388,44527,7,0
1388,10453,8,0
1388,43409,9,0
1388,12914,10,0
1388,44367,11,0
1388,46877,12,0
1388,37067,13,0
1388,20708,14,0
1389,13176,1,0
1389,32177,2,0
1389,39275,3,0
1389,45066,4,0
1389,21137,5,0
1389,3479,6,0
1389,11870,7,0
1389,10895,8,0
1389,12941,9,0
1389,36256,10,0
1389,36695,11,0
1389,48196,12,0
1389,39475,13,0
1389,24841,14,0
1389,47626,15,0
1389,26351,16,0
1389,42093,17,0
1389,33198,18,0
1390,32689,1,1
1390,14032,2,1
1390,44449,3,0
1391,5716,1,0
1391,40969,2,0
1391,2433,3,0
1391,28413,4,0
1391,30764,5,0
1391,9076,6,0
1391,43352,7,0
1391,9213,8,0
1391,38928,9,0
1391,16797,10,0
1392,3126,1,1
1392,14861,2,1
1392,37131,3,1
1392,49328,4,1
1392,36664,5,1
1392,17634,6,1
1392,17889,7,1
1393,343,1,0
1393,31612,2,0
1393,13176,3,1
1393,28431,4,0
1393,1406,5,1
1393,14471,6,0
1393,30489,7,0
1393,258,8,1
1393,29660,9,0
1393,20345,10,0
1393,35887,11,1
1393,8615,12,0
1393,45681,13,0
1393,19087,14,0
1393,41065,15,0
1393,37664,16,1
1393,40310,17,1
1393,28278,18,0
1393,6615,19,0
1393,20413,20,1
1393,35951,21,0
1393,21938,22,0
1394,43154,1,1
1394,2063,2,1
1394,26165,3,0
1395,29487,1,1
1395,8555,2,1
1395,38293,3,1
1395,1540,4,0
1395,48230,5,1
1395,42701,6,1
1396,5161,1,1
1396,8186,2,1
1396,47049,3,1
1396,42345,4,1
1396,24838,5,1
1396,2163,6,0
1396,39427,7,1
1396,21137,8,1
1396,22827,9,1
1397,5785,1,1
1397,14651,2,1
1397,47626,3,1
1397,26209,4,1
1397,260,5,1
1398,38102,1,1
1398,16436,2,1
1398,36310,3,1
1398,24852,4,1
1398,8501,5,1
1398,34969,6,1
1398,42450,7,1
1398,10116,8,1
1398,1940,9,1
1398,16953,10,1
1398,4138,11,1
1398,1973,12,1
1398,13255,13,1
1398,36689,14,1
1398,32981,15,1
1398,717,16,1
1399,31717,1,1
1399,13984,2,1
1399,48679,3,1
1399,31506,4,1
1399,20995,5,1
1399,8518,6,1
1399,22935,7,1
1399,17998,8,1
1400,18564,1,1
1400,29500,2,0
1400,16797,3,1
1400,39196,4,1
1400,22035,5,1
1400,10644,6,1
1401,8518,1,0
1401,46139,2,0
1401,47526,3,0
1401,34126,4,0
1401,13176,5,1
1401,40706,6,1
1401,14464,7,0
1401,47209,8,1
1401,23622,9,0
1402,20769,1,0
1402,33671,2,0
1402,47962,3,0
1402,31553,4,0
1402,27104,5,0
1402,23405,6,0
1402,5025,7,1
1402,38321,8,0
1402,45104,9,0
1402,34358,10,1
1402,33897,11,0
1402,42625,12,0
1403,47209,1,0
1403,49683,2,0
1403,29127,3,0
1403,41787,4,0
1403,8424,5,0
1403,25890,6,0
1403,21903,7,0
1403,42242,8,0
1403,24852,9,0
1403,19393,10,0
1403,14199,11,0
1403,8903,12,0
1404,27845,1,1
1404,27086,2,1
1404,24852,3,1
1404,17915,4,1
1405,27744,1,1
1405,22000,2,1
1405,36550,3,0
1405,45741,4,0
1405,21903,5,1
1405,31717,6,0
1405,41950,7,0
1405,39363,8,0
1405,39762,9,0
1405,28234,10,0
1406,39262,1,0
1406,20955,2,0
1407,3856,1,1
1407,5077,2,1
1407,4687,3,1
1407,33552,4,0
1407,30320,5,0
1407,25544,6,0
1407,4390,7,0
1409,27845,1,1
1409,11481,2,1
1409,45007,3,1
1409,44683,4,1
1409,5161,5,1
1410,26209,1,1
1410,47626,2,1
1410,29987,3,1
1410,22829,4,1
1410,47209,5,1
1410,45,6,1
1410,22935,7,1
1410,42701,8,1
1410,49191,9,1
1410,21850,10,1
1411,26856,1,1
1411,26940,2,1
1411,40723,3,1
1411,6948,4,1
1411,17122,5,1
1411,12193,6,1
1411,33195,7,1
1412,32978,1,1
1412,26317,2,1
1412,14633,3,1
1412,24852,4,1
1412,35163,5,1
1412,16848,6,1
1412,31040,7,1
1412,8193,8,1
1412,23594,9,1
1412,31188,10,1
1412,343,11,1
1413,14633,1,0
1413,23181,2,0
1413,28782,3,1
1413,39218,4,1
1413,31040,5,1
1414,30016,1,0
1414,30571,2,1
1414,10369,3,1
1414,27012,4,1
1414,19811,5,1
1414,20316,6,1
1414,27845,7,1
1414,1511,8,1
1414,24852,9,1
1415,11782,1,1
1415,12254,2,1
1415,17397,3,0
1415,17142,4,0
1415,23840,5,0
1415,49518,6,0
1416,49567,1,1
1416,2450,2,1
1416,45535,3,1
1416,33000,4,1
1417,19660,1,1
1417,12271,2,0
1417,11759,3,0
1418,38200,1,1
1418,37075,2,1
1418,41131,3,1
1418,15773,4,1
1419,21137,1,1
